id,created_at,updated_at,business_id,business_name,business_address,business_category,business_web_url,business_img_url,business_detailed_url,business_phone,business_fax,business_hours,business_stars,business_customer_reviews,business_bbb_rating,business_accredited_date,business_social_media,business_years,business_started_date,parse_date,business_contact_information,business_management
188,2024-02-28 15:31:37,2024-02-28 15:31:37,11261000061465,Live Umbrella Trucking,"{'full_address': '1532 E Winston Dr, Phoenix, AZ, 85042-7929', 'country': 'Canada', 'region': 'AZ', 'city': 'Phoenix', 'street': '1532 E Winston Dr', 'postal_code': '85042-7929'}",Moving Companies,https://www.quicktransportsolutions.com/truckingcompany/arizona/live-umbrella-trucking-inc-usdot-3264364.php,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/phoenix/profile/moving-companies/live-umbrella-trucking-1126-1000061465,6022452100,,,,,A,,"{""facebook"": ""https://www.facebook.com/liveumbrellatrucking/""}",4,3/7/2019,28/02/2024,"[{""name"": ""Mr. Terrell Dansby"", ""position"": ""CEO""}, {""name"": ""Mr. Terrell Dansby"", ""position"": ""CEO""}]","[{""name"": ""Mr. Terrell Dansby"", ""position"": ""CEO""}]"
189,2024-02-28 15:31:37,2024-02-28 15:31:37,1126100094169,Scooter Village,"{'full_address': '1650 S Harbor Blvd, Anaheim, CA, 92802-2314', 'country': 'Canada', 'region': 'CA', 'city': 'Anaheim', 'street': '1650 S Harbor Blvd', 'postal_code': '92802-2314'}",Wheelchair Ramps,http://www.ScooterVillage.com,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/ca/anaheim/profile/wheelchair-ramps/scooter-village-1126-100094169,7149565633,7149565336,,,,A,,,14,5/19/2009,28/02/2024,"[{""name"": ""Mr. Shola Ojo"", ""position"": ""Owner""}, {""name"": ""Mr. Shola Ojo"", ""position"": ""Owner""}]","[{""name"": ""Mr. Shola Ojo"", ""position"": ""Owner""}]"
190,2024-02-28 15:31:37,2024-02-28 15:31:37,11261000076453,Terry Parrish West USA,"{'full_address': '4505 E Chandler Blvd Ste 170, Phoenix, AZ, 85048-7685', 'country': 'Canada', 'region': 'AZ', 'city': 'Phoenix', 'street': '4505 E Chandler Blvd Ste 170', 'postal_code': '85048-7685'}",Real Estate Broker,https://www.Parrish4Homes.com,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/phoenix/profile/real-estate-broker/terry-parrish-west-usa-1126-1000076453,6023704494,,,5/5,8,A,,,21,8/1/2002,28/02/2024,"[{""name"": ""Mrs. Terry L Parrish"", ""position"": ""Associate Broker""}, {""name"": ""Mrs. Terry L Parrish"", ""position"": ""Associate Broker""}]","[{""name"": ""Mrs. Terry L Parrish"", ""position"": ""Associate Broker""}]"
191,2024-02-28 15:31:37,2024-02-28 15:31:37,11261000106072,Orange Comfort,"{'full_address': '2645 W Woodland Dr, Anaheim, CA, 92801', 'country': 'Canada', 'region': 'CA', 'city': 'Anaheim', 'street': '2645 W Woodland Dr', 'postal_code': '92801'}",Water Testing,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/ca/anaheim/profile/water-testing/orange-comfort-1126-1000106072,9495899119,,,,,A,,,22,5/29/2001,28/02/2024,,
192,2024-02-28 15:31:37,2024-02-28 15:31:37,112627003787,"M.Z. Appraisals, Inc.","{'full_address': '25413 North 49th Drive, Phoenix, AZ, 85083-5408', 'country': 'Canada', 'region': 'AZ', 'city': 'Phoenix', 'street': '25413 North 49th Drive', 'postal_code': '85083-5408'}",Real Estate Appraiser,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/phoenix/profile/real-estate-appraiser/mz-appraisals-inc-1126-27003787,6233760420,,,,,A,,,20,3/3/2004,28/02/2024,"[{""name"": ""Ms. Julie T. Zafuto"", ""position"": ""President""}, {""name"": ""Ms. Julie T. Zafuto"", ""position"": ""President""}]","[{""name"": ""Ms. Julie T. Zafuto"", ""position"": ""President""}, {""name"": ""Mr. Matthew D. Zafuto"", ""position"": ""Secretary""}]"
193,2024-02-28 15:31:37,2024-02-28 15:31:37,11261000060440,The Posh Spa,"{'full_address': '850 W 32nd St, Yuma, AZ, 85364-7942', 'country': 'Canada', 'region': 'AZ', 'city': 'Yuma', 'street': '850 W 32nd St', 'postal_code': '85364-7942'}",Spa,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/yuma/profile/spa/the-posh-spa-1126-1000060440,9285146411,,,,,NR,,,10,3/9/2013,28/02/2024,,
194,2024-02-28 15:31:37,2024-02-28 15:31:37,11261000105702,First Quality Properties LLC,"{'full_address': '1850 N Central Ave suite 1250, Phoenix, AZ, 85004-4527', 'country': 'Canada', 'region': 'AZ', 'city': 'Phoenix', 'street': '1850 N Central Ave suite 1250', 'postal_code': '85004-4527'}",Real Estate Broker,https://firstqualitypropertiesllc.com/,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/phoenix/profile/real-estate-broker/first-quality-properties-llc-1126-1000105702,6028358144,,,,,NR,,,4,5/9/2019,28/02/2024,"[{""name"": ""Mr. Arturo Serrano"", ""position"": ""Manager""}, {""name"": ""Mr. David Revel"", ""position"": ""Sales Manager""}]","[{""name"": ""Mr. David Revel"", ""position"": ""Sales Manager""}, {""name"": ""Mr. Arturo Serrano"", ""position"": ""Manager""}]"
195,2024-02-28 15:31:37,2024-02-28 15:31:37,112635005296,JWL Construction Co,"{'full_address': '2324 E 15th Pl, Yuma, AZ, 85365-1862', 'country': 'Canada', 'region': 'AZ', 'city': 'Yuma', 'street': '2324 E 15th Pl', 'postal_code': '85365-1862'}",Remodel Contractors,http://www.jwlconstruction.net,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/yuma/profile/remodel-contractors/jwl-construction-co-1126-35005296,9283448513,9287827356,,,,A,,"{""facebook"": ""https://www.facebook.com/pages/category/Company/JWL-Construction-CO-479634035466128/""}",52,1/1/1972,28/02/2024,"[{""name"": ""Mr. John W Lockard"", ""position"": ""President""}, {""name"": ""Mr. John W Lockard"", ""position"": ""President""}]","[{""name"": ""Mr. John W Lockard"", ""position"": ""President""}, {""name"": ""Ms. Barbara J Lockard"", ""position"": ""Secretary/Treasurer""}]"
196,2024-02-28 15:31:37,2024-02-28 15:31:37,11261000105900,Pro Worx Fabrication & Service LLC,"{'full_address': 'Yuma, AZ, 85367-3603', 'country': 'Canada', 'region': 'AZ', 'city': 'Yuma', 'street': None, 'postal_code': '85367-3603'}",Recreational Vehicles,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/az/yuma/profile/recreational-vehicles/pro-worx-fabrication-service-llc-1126-1000105900,9285030104,,,,,A ,,"{""facebook"": ""https://www.facebook.com/profile.php?id=100083661264940""}",1,7/5/2022,28/02/2024,"[{""name"": ""Mr. Ryan B Mason"", ""position"": ""Owner""}, {""name"": ""Mr. Ryan B Mason"", ""position"": ""Owner""}]","[{""name"": ""Mr. Ryan B Mason"", ""position"": ""Owner""}]"
197,2024-02-28 15:31:38,2024-02-28 15:31:38,112613137661,WesDen,"{'full_address': '1370 N Dynamics St Ste J, Anaheim, CA, 92806-1905', 'country': 'Canada', 'region': 'CA', 'city': 'Anaheim', 'street': '1370 N Dynamics St Ste J', 'postal_code': '92806-1905'}",Wheels,http://www.wesden.com/,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/us/ca/anaheim/profile/wheels/wesden-1126-13137661,7142387600,,,,,A,,"{""facebook"": ""https://www.facebook.com/wheelcreations?fref=ts""}",27,6/3/1996,28/02/2024,"[{""name"": ""Mr. Steven Wayne Hirsch"", ""position"": ""President/Owner""}, {""name"": ""Ms. Teresa Frances Hirsch"", ""position"": ""CFO""}, {""name"": ""Mr. Steven Wayne Hirsch"", ""position"": ""President/Owner""}]","[{""name"": ""Mr. William Madden"", ""position"": ""Manager""}, {""name"": ""Mr. Steven Wayne Hirsch"", ""position"": ""President/Owner""}, {""name"": ""Ms. Teresa Frances Hirsch"", ""position"": ""CFO""}]"
198,2024-02-28 15:31:38,2024-02-28 15:31:38,1774155,Hillside Bungalows,"{'full_address': '452 Muskrat Street, Banff, AB, T1L 1B4', 'country': 'Canada', 'region': 'AB', 'city': 'Banff', 'street': '452 Muskrat Street', 'postal_code': 'T1L 1B4'}",Hotels,,https://m.bbb.org/terminuscontent/dist/img/non-ab-icon__300w.png?tx=w_120,https://www.bbb.org/ca/ab/banff/profile/hotels/hillside-bungalows-0017-74155,4037623408,,,,,A,,,11,8/8/2012,28/02/2024,"[{""name"": ""Owner ,""}, {""name"": ""Owner ,""}]","[{""name"": ""Owner ,""}]"
